   1.9875380e+03   8.3849133e+10   6.8206930e+08  -2.5453467e-01  -4.4300812e-01  -9.5795550e-01
   1.9876229e+03   8.3542296e+10   1.5521507e+09  -1.1770979e-01   1.3390122e-01  -8.6092962e-01
   1.9877064e+03   7.9257846e+10   7.8523506e+08  -2.2769342e-01   4.1171058e-01  -5.0780938e-01
   1.9877899e+03   7.3033660e+10   8.1155196e+08  -5.3225336e-02   5.6043483e-01  -6.7009994e-02
   1.9878734e+03   7.2091191e+10   1.5493499e+09  -1.3276707e-01   5.5416704e-01   2.3326127e-01
   1.9879569e+03   6.9613660e+10   1.1378727e+09  -1.4193237e-01   5.1777647e-01   2.2172905e-01
   1.9880418e+03   6.9236199e+10   1.4748785e+09   3.6791030e-02   4.8897565e-01   2.4293380e-01
   1.9881239e+03   7.8409887e+10   3.8763857e+09  -9.3487202e-02   4.1962268e-01   2.5775195e-01
   1.9882060e+03   7.8833514e+10   2.4726669e+09  -4.1255001e-03   4.0769476e-01   2.2720327e-01
   1.9882895e+03   6.7989455e+10   9.5299083e+08   1.8998252e-01   4.3679178e-01   3.5879226e-01
   1.9883730e+03   7.3084855e+10   8.1045934e+08  -1.0690782e-01   3.7761532e-01   4.6048696e-01
   1.9884565e+03   8.2301950e+10   1.1315673e+09   2.7484770e-03   1.5874336e-01   4.5304887e-01
   1.9885400e+03   8.2893274e+10   6.6616061e+08   2.0078448e-01  -2.5810487e-02   3.0458697e-01
   1.9886249e+03             NaN             NaN   1.3597270e-01   3.2948334e-02   2.1756570e-01
   1.9887084e+03   7.9368546e+10   9.7886351e+08   6.3632274e-02   4.5885371e-02   2.5942078e-01
   1.9887919e+03   7.3843842e+10   9.4318179e+08   3.0978612e-01   8.0328259e-02   2.8974784e-01
   1.9888754e+03   6.6249959e+10   7.2912138e+08   4.7738023e-01   1.0706045e-01   3.0196521e-01
   1.9889589e+03   6.9633610e+10   1.0703575e+09   8.3253571e-01   3.8048480e-02   2.0869368e-01
   1.9890438e+03   7.1534878e+10   2.1346283e+09   1.1209154e+00   1.8026479e-02   2.2393132e-01
   1.9891246e+03   7.6079637e+10   2.6999269e+09   8.4988432e-01  -1.1052923e-02   1.3421489e-01
   1.9892053e+03   6.5529247e+10   8.0148044e+08   8.9145551e-01   7.3778072e-02   1.6313808e-01
   1.9892888e+03   6.6819137e+10   1.0539475e+09   5.5528530e-01   5.5923753e-02   3.5857553e-01
   1.9893723e+03   7.1897160e+10   7.1788422e+08   4.3286304e-01  -1.0359842e-01   2.7141653e-01
   1.9894559e+03   8.0019655e+10   8.7318192e+08   1.2662509e+00  -2.7541667e-01   7.1017555e-03
   1.9895394e+03   8.1397922e+10   7.0209126e+08   3.9685650e-01  -4.7389472e-01  -2.5383620e-01
   1.9896242e+03             NaN             NaN   9.0029349e-01  -6.0934859e-01  -3.8428421e-01
   1.9897077e+03   7.7855523e+10   8.8701424e+08   7.4513800e-01  -6.9096140e-01  -4.8112971e-01
   1.9897912e+03   7.1325123e+10   7.8752623e+08   7.5463064e-01  -7.9179666e-01  -5.2638329e-01
   1.9898747e+03   6.0936487e+10   1.0590052e+09   6.7901689e-01  -6.8721177e-01  -5.2729356e-01
   1.9899582e+03   6.4453778e+10   1.0275608e+09   3.8081722e-01  -4.4268668e-01  -5.5120606e-01
   1.9900431e+03   6.8215283e+10   2.0835152e+09   4.9702016e-01  -2.3490932e-01  -5.0131932e-01
   1.9901239e+03   7.1638737e+10   1.9314826e+09   2.2926239e-01  -1.5188552e-01  -4.8151983e-01
   1.9902047e+03   6.6911305e+10   8.0888092e+08   4.2140641e-01   1.9890308e-01  -4.7194518e-01
   1.9902882e+03   6.4851959e+10   1.0204391e+09   7.0127548e-01   4.0840382e-01  -3.7501788e-01
   1.9903717e+03   7.3021233e+10   7.6661381e+08   8.3286304e-01   6.5722331e-01  -4.6413493e-02
   1.9904552e+03   8.1013141e+10   7.3881564e+08   4.3548170e-01   7.1737932e-01   1.9017501e-01
   1.9905387e+03   8.2777178e+10   9.5861194e+08   1.6281394e-01   7.0216031e-01   3.0802671e-01
   1.9906235e+03             NaN             NaN   6.3417237e-01   7.0719617e-01   3.7580430e-01
   1.9907070e+03   7.8616905e+10   8.2740322e+08   5.5986795e-01   7.3042921e-01   3.7426691e-01
   1.9907906e+03   7.2818364e+10   8.2748862e+08   6.0896779e-01   6.9352435e-01   4.9560798e-01
   1.9908741e+03   6.9862673e+10   1.4318021e+09   6.1878776e-01   6.5683902e-01   5.8267609e-01
   1.9909576e+03   6.7460383e+10   1.2999081e+09   5.1044078e-01   6.1537212e-01   5.7116694e-01
   1.9910424e+03   7.4108438e+10   1.8011533e+09   5.2909872e-01   5.3176973e-01   4.4018410e-01
   1.9911232e+03   7.5342455e+10   1.7487509e+09   5.1796943e-01   5.2039083e-01   3.7088589e-01
   1.9912040e+03   7.2257202e+10   1.5200364e+09   8.9734750e-01   5.4881307e-01   4.1414484e-01
   1.9912875e+03   6.8679291e+10   9.0685080e+08   9.7950789e-01   6.0989482e-01   4.6041775e-01
   1.9913710e+03   7.3044319e+10   9.6408873e+08   4.1420511e-01   3.0044169e-01   4.8183853e-01
   1.9914545e+03   8.1310678e+10   7.7243124e+08   4.3940969e-01  -1.1672941e-02   2.6278013e-01
   1.9915380e+03   8.2811251e+10   9.1031970e+08   2.9734750e-01  -3.2148322e-01  -3.5213358e-02
   1.9916229e+03             NaN             NaN   9.8212655e-01  -5.0240268e-01  -2.3145691e-01
   1.9917064e+03   8.1265718e+10   8.6657900e+08   3.7197925e-01  -4.6905410e-01  -1.6920947e-01
   1.9917899e+03   7.5400942e+10   8.8047815e+08   3.7918056e-01  -3.9426387e-01  -6.8645969e-02
   1.9918734e+03   6.4711878e+10   1.2421828e+09   3.1436877e-01  -3.9739777e-01  -7.0726593e-02
   1.9919569e+03   7.0491773e+10   1.3662542e+09   6.4104635e-01  -4.1769311e-01  -1.3141077e-01
   1.9920418e+03   7.3924914e+10   1.2447319e+09   2.6821493e-01  -4.7243039e-01  -1.3749324e-01
   1.9921239e+03   7.1306021e+10   1.4036773e+09   5.4939332e-01  -4.8994025e-01  -1.2474211e-01
   1.9922060e+03   7.2828541e+10   1.5568818e+09   2.7967155e-01  -6.0121978e-01  -2.1075554e-01
   1.9922895e+03   6.7276228e+10   1.3606977e+09   2.6330494e-01  -6.3855514e-01  -2.4597583e-01
   1.9923730e+03   7.2669201e+10   1.0972908e+09  -2.0164780e-02  -5.5888286e-01  -3.3027607e-01
   1.9924565e+03   7.8110641e+10   7.2891281e+08   1.0604451e-02  -5.2789674e-01  -6.1272919e-01
   1.9925400e+03   8.1291028e+10   8.2732558e+08   1.9161918e-01  -3.7140608e-01  -8.7561145e-01
   1.9926249e+03             NaN             NaN   1.1600543e-01  -5.0789773e-02  -9.1958351e-01
   1.9927084e+03   7.7445876e+10   9.4863536e+08   5.9704287e-02   2.0807905e-01  -7.4255147e-01
   1.9927919e+03   7.0754651e+10   7.7973353e+08  -9.0868544e-02   3.2622100e-01  -5.1728056e-01
   1.9928754e+03   6.4422328e+10   1.4231380e+09   1.2582540e-01   4.2969110e-01  -3.5475347e-01
   1.9929589e+03   6.7614001e+10   1.4613658e+09   2.1616910e-01   5.1240489e-01  -7.5829575e-02
   1.9930438e+03   6.6709500e+10   1.2038838e+09   7.9998886e-02   5.7559955e-01   2.3308649e-01
   1.9931246e+03   7.4787923e+10   2.5378699e+09   1.1338677e-01   6.2490810e-01   2.8506014e-01
   1.9932053e+03   6.9066837e+10   1.1962283e+09   3.3845040e-02   6.5236603e-01   3.0601320e-01
   1.9932888e+03   6.3786764e+10   9.5839142e+08  -1.7859359e-01   7.0604185e-01   4.9485642e-01
   1.9933723e+03   6.9009510e+10   7.4630098e+08  -1.3080308e-01   7.3211831e-01   6.9214517e-01
   1.9934559e+03   8.3102459e+10   1.8877799e+09  -2.3031208e-01   4.2758009e-01   6.0981090e-01
   1.9935394e+03   7.8890319e+10   7.0774298e+08  -1.2622043e-01   1.6005197e-01   4.0361587e-01
   1.9936242e+03             NaN             NaN  -1.7041028e-01   9.3592924e-02   2.5670325e-01
   1.9937077e+03   7.2870583e+10   8.2695593e+08  -1.9299620e-01   9.1840493e-02   2.9981957e-01
   1.9937912e+03   7.1185564e+10   1.3707550e+09  -1.7695692e-01  -3.5996493e-02   2.9148868e-01
   1.9938747e+03             NaN             NaN  -1.1181781e-01  -1.0883857e-01   2.3696738e-01
   1.9939582e+03   6.1589833e+10   1.3790402e+09  -2.1820079e-01  -1.2262754e-01   1.7781991e-01
   1.9940431e+03             NaN             NaN  -9.5778528e-02  -1.9645822e-01   1.1087079e-01
   1.9941239e+03   7.7390942e+10   2.1693616e+09  -8.9559215e-02  -2.8917516e-01   3.5385241e-02
   1.9942047e+03             NaN             NaN  -2.0838082e-01  -3.6114150e-01   6.8618598e-02
   1.9942882e+03             NaN             NaN  -2.3424007e-01  -5.0975384e-01  -1.0473559e-03
   1.9943717e+03   6.6916055e+10   6.6291741e+08  -1.5928098e-01  -6.6270726e-01  -2.3252658e-01
   1.9944552e+03   7.5621364e+10   6.6495623e+08  -1.9365087e-01  -8.8375738e-01  -7.0414662e-01
   1.9945387e+03   7.8640260e+10   7.1789607e+08  -2.3653139e-01  -1.1187203e+00  -1.0178469e+00
   1.9946235e+03   7.8050814e+10   7.3092210e+08  -2.6369997e-01  -1.0329893e+00  -1.1087273e+00
   1.9947070e+03   7.4369483e+10   7.3452070e+08  -3.0559850e-01  -6.8498265e-01  -1.1614288e+00
   1.9947906e+03   6.8164103e+10   8.4277076e+08  -1.6975561e-01  -2.8769654e-01  -9.4928274e-01
   1.9948741e+03   6.2395450e+10   1.5781263e+09  -2.5191601e-01   1.4251956e-01  -5.8509590e-01
   1.9949576e+03   5.9294437e+10   5.9657040e+08  -1.6386363e-01   4.1448066e-01  -2.3936412e-01
   1.9950424e+03   7.0436691e+10   1.4116716e+09  -2.2474743e-01   5.1694073e-01   1.6275326e-03
   1.9951232e+03   6.5915105e+10   1.1534111e+09  -2.1329080e-01   5.0134743e-01   1.0495611e-01
   1.9952040e+03   6.4524854e+10   1.0801781e+09  -2.2049211e-01   5.4232003e-01   1.8370312e-01
   1.9952875e+03   6.5499618e+10   7.0167888e+08  -1.8644956e-01   6.7337282e-01   3.5740518e-01
   1.9953710e+03             NaN             NaN  -1.5044301e-01   8.0887050e-01   5.3433654e-01
   1.9954545e+03   7.1730814e+10   6.9115740e+08  -3.0559850e-01   8.3264356e-01   5.7686769e-01
   1.9955380e+03   7.7033496e+10   6.7627536e+08  -2.9185054e-01   6.6175916e-01   5.5087456e-01
   1.9956229e+03   7.8807123e+10   7.1122619e+08  -3.0985381e-01   5.6235632e-01   4.7822051e-01
   1.9957064e+03   7.3348873e+10   8.6298953e+08  -3.1345447e-01   4.5049122e-01   3.5211693e-01
   1.9957899e+03   6.9706598e+10   7.8888704e+08  -2.1198147e-01   2.8934137e-01   3.7008888e-01
   1.9958734e+03   6.3690665e+10   1.3266138e+09  -2.7221061e-01   1.0336987e-01   2.9884428e-01
   1.9959569e+03   5.9063742e+10   8.4844873e+08  -3.1345447e-01  -6.1347217e-02   1.7005951e-01
   1.9960418e+03   6.3044128e+10   1.3654335e+09  -3.0985381e-01  -1.1219153e-01   1.5945714e-01
   1.9961239e+03   7.3896823e+10   1.8015440e+09  -3.1378180e-01  -1.6128505e-01   1.6907880e-01
   1.9962060e+03   6.5032773e+10   9.4658470e+08  -3.0559850e-01  -2.9562534e-01   1.2160949e-01
   1.9962895e+03   6.4468496e+10   1.0231195e+09  -3.2196511e-01  -3.4970069e-01   1.8516851e-01
   1.9963730e+03             NaN             NaN  -3.0363450e-01  -5.1698881e-01  -6.9180807e-02
   1.9964565e+03   7.7049491e+10   1.3869033e+09  -3.3113041e-01  -6.1778454e-01  -3.9697280e-01
   1.9965400e+03   7.6482583e+10   8.6585370e+08  -3.3145774e-01  -9.1729310e-01  -7.0539667e-01
   1.9966249e+03   7.9433618e+10   8.1298111e+08  -3.2589309e-01  -9.9857399e-01  -8.4999166e-01
   1.9967084e+03   7.4663160e+10   9.1811246e+08  -3.2392910e-01  -1.0018708e+00  -8.4619257e-01
   1.9967919e+03   6.8440710e+10   9.7557068e+08  -3.2032845e-01  -8.7830627e-01  -8.4046945e-01
   1.9968754e+03   5.8393610e+10   1.1612521e+09  -2.8530390e-01  -6.4196523e-01  -7.7170189e-01
   1.9969589e+03   5.5589075e+10   1.1775676e+09  -2.0412550e-01  -2.7660337e-01  -6.0526663e-01
   1.9970438e+03   7.3815332e+10   1.5965697e+09  -2.8170324e-01  -1.0975314e-04  -5.5160457e-01
   1.9971246e+03   7.1272887e+10   1.3889121e+09  -2.9905185e-01   2.3252547e-01  -4.2105169e-01
   1.9972053e+03   6.6745541e+10   1.4735728e+09  -2.7548393e-01   3.5599328e-01  -4.0395785e-01
   1.9972888e+03   6.7633237e+10   9.3234019e+08  -2.7810259e-01   5.5936337e-01  -8.1909948e-02
   1.9973723e+03             NaN             NaN  -2.9446920e-01   7.0528897e-01   2.6074075e-01
   1.9974559e+03   7.3470339e+10   7.9305786e+08  -2.9708786e-01   7.9659396e-01   4.7587072e-01
   1.9975394e+03   7.6590233e+10   8.2881876e+08  -3.1247247e-01   7.8543412e-01   5.5748139e-01
   1.9976242e+03   7.9868591e+10   7.2293264e+08  -2.6664596e-01   6.5152315e-01   5.0933549e-01
   1.9977077e+03   7.5548623e+10   7.9684349e+08  -1.4455103e-01   6.7759485e-01   5.7173114e-01
   1.9977912e+03   6.9006533e+10   6.8338232e+08  -1.9397820e-01   6.4468724e-01   5.5127307e-01
   1.9978747e+03   6.5241351e+10   2.2315388e+09  -1.3931372e-01   5.0344368e-01   5.5439261e-01
   1.9979582e+03   6.7838081e+10   1.3195599e+09  -2.1165414e-01   2.7675530e-01   4.7588191e-01
   1.9980431e+03   6.6369736e+10   1.6480827e+09  -1.3604039e-01   1.7206659e-01   3.2528834e-01
   1.9981239e+03   6.7058372e+10   1.2267155e+09  -6.6645958e-02   1.9505093e-02   2.5970254e-01
   1.9982047e+03   6.5701346e+10   1.6120729e+09   4.7265662e-02  -7.8590567e-02   2.4800951e-01
   1.9982882e+03   6.6884696e+10   8.2946311e+08  -7.2537939e-02  -1.7801484e-01   2.8896131e-01
   1.9983717e+03   7.4346746e+10   8.6384649e+08  -2.2456106e-02  -4.2001461e-01  -3.7709268e-02
   1.9984552e+03   7.7538553e+10   6.4757198e+08  -8.8249886e-02  -6.4023804e-01  -5.3875867e-01
   1.9985387e+03             NaN             NaN  -9.3159870e-02  -8.5759140e-01  -8.2599737e-01
   1.9986235e+03   8.1792764e+10   6.4550340e+08   1.3433604e-01  -9.0769997e-01  -9.0178704e-01
   1.9987070e+03   7.5252251e+10   7.8303480e+08   7.9857929e-03  -7.7847247e-01  -9.3240843e-01
   1.9987906e+03   6.8390241e+10   7.5527005e+08   1.0291214e-01  -6.5013547e-01  -9.2940984e-01
   1.9988741e+03   5.8448351e+10   7.6479731e+08   4.6610997e-02  -4.2952059e-01  -6.9016743e-01
   1.9989576e+03   6.0303195e+10   1.5032116e+09   1.6903326e-01  -6.7411676e-02  -4.7055041e-01
   1.9990424e+03   6.1211442e+10   1.3858368e+09   2.7803489e-01   2.1456067e-01  -2.6512023e-01
   1.9991232e+03   6.8579170e+10   2.1076082e+09   4.7541623e-01   3.2287090e-01  -2.1624025e-01
   1.9992040e+03   6.1323746e+10   8.3959203e+08   2.4628367e-01   4.5922480e-01  -3.5559430e-02
   1.9992875e+03   6.3009069e+10   1.0312479e+09   3.5481701e-02   6.8899136e-01   1.8945980e-01
   1.9993710e+03   7.0196300e+10   8.8676270e+08   2.0471247e-01   8.1384922e-01   4.5809592e-01
   1.9994545e+03   7.5116673e+10   6.7675739e+08   2.6265028e-01   8.1672978e-01   5.6119798e-01
   1.9995380e+03             NaN             NaN   1.1044078e-01   7.3889708e-01   5.3291030e-01
   1.9996229e+03   8.0590037e+10   7.4782590e+08   1.2157008e-01   6.8793133e-01   4.5948021e-01
   1.9997064e+03   7.4721507e+10   6.8143659e+08   2.6657826e-01   6.4430580e-01   4.7717111e-01
   1.9997899e+03   6.7741046e+10   8.0901002e+08   4.3220838e-01   5.5848478e-01   5.2220306e-01
   1.9998734e+03   6.3120864e+10   7.6775356e+08   7.5888596e-01   4.3562555e-01   4.9379443e-01
   1.9999569e+03   5.9781131e+10   1.7816307e+09   5.2287941e-01   4.0223031e-01   5.1189432e-01
   2.0000418e+03   7.2990623e+10   2.5337767e+09   5.5364864e-01   3.5135743e-01   4.8287675e-01
   2.0001239e+03   6.4946813e+10   1.1813227e+09   2.6592360e-01   3.4640409e-01   4.4890930e-01
   2.0002060e+03   6.1643887e+10   3.2011488e+09   4.6428694e-01   3.9919451e-01   5.3250131e-01
   2.0002895e+03   6.2467905e+10   1.0745575e+09   2.7181558e-01   3.6794029e-01   7.2157943e-01
   2.0003730e+03   7.1394578e+10   7.8898572e+08   9.3531804e-01   1.1885079e-01   7.8686391e-01
   2.0004565e+03   7.5593687e+10   7.1966998e+08   5.2386141e-01  -1.8331451e-01   4.4026170e-01
   2.0005400e+03             NaN             NaN   6.9472884e-01  -4.4425101e-01   1.0845878e-01
   2.0006249e+03             NaN             NaN   4.1813309e-01  -5.3305355e-01  -2.0219493e-03
   2.0007084e+03             NaN             NaN   3.7394324e-01  -5.3706414e-01  -7.2025358e-03
   2.0007919e+03             NaN             NaN   2.6199561e-01  -4.8303784e-01   3.6192741e-02
   2.0008754e+03   6.7963942e+10   1.4594845e+09   2.4039168e-01  -4.9677775e-01  -3.7913416e-02
   2.0009589e+03   6.5298291e+10   3.4133899e+09   4.9832949e-01  -4.5829427e-01  -5.5390379e-02
   2.0010438e+03   7.3362942e+10   2.7530259e+09   2.5806763e-01  -5.1775311e-01  -1.2848489e-01
   2.0011246e+03   6.7015300e+10   1.9226710e+09   1.1535077e-01  -5.1016718e-01  -1.5447172e-01
   2.0012053e+03             NaN             NaN   1.2811673e-01  -5.7357614e-01  -1.4908139e-01
   2.0012888e+03   6.3907696e+10   9.7590684e+08   3.8755024e-02  -6.2332042e-01  -3.2213372e-02
   2.0013723e+03             NaN             NaN   1.6445060e-01  -7.6368157e-01  -1.0356774e-01
   2.0014559e+03   7.6009087e+10   6.9740105e+08   5.8998252e-01  -8.7425044e-01  -4.1647865e-01
   2.0015394e+03             NaN             NaN   1.9783849e-01  -9.3362214e-01  -7.1400651e-01
   2.0016242e+03   7.9163805e+10   8.5867027e+08   1.7197925e-01  -7.9729682e-01  -1.0139771e+00
   2.0017077e+03   7.6266523e+10   1.5323028e+09   5.8670920e-01  -4.8155779e-01  -9.8290691e-01
   2.0017912e+03             NaN             NaN   6.2075175e-01  -3.1770454e-01  -8.4820887e-01
   2.0018747e+03   6.5945796e+10   1.3570382e+09   5.5397597e-01  -1.7312149e-02  -7.3940886e-01
   2.0019582e+03   5.9773050e+10   1.5887448e+09   5.8801853e-01   2.1892508e-01  -5.5228622e-01
   2.0020431e+03   6.3802933e+10   1.1674104e+09   6.3155371e-01   3.5930052e-01  -3.3833010e-01
   2.0021239e+03   6.5494491e+10   2.4576214e+09   5.0749479e-01   5.0090456e-01  -1.9478381e-01
   2.0022047e+03   6.6238483e+10   1.5752464e+09   4.3875502e-01   5.6945652e-01   4.6281251e-02
   2.0022882e+03   7.5032110e+10   1.0899258e+09   5.1207745e-01   7.6814696e-01   3.9561498e-01
   2.0023717e+03   7.8491993e+10   8.4898486e+08   2.6363227e-01   7.7178373e-01   6.0378157e-01
   2.0024552e+03   7.6051701e+10   9.5790626e+08   1.2582540e-01   7.2913013e-01   6.0103327e-01
   2.0025387e+03   8.0014207e+10   9.8745230e+08   4.1158645e-01   5.9329292e-01   4.5144716e-01
   2.0026235e+03   8.0429628e+10   6.6203818e+08   6.7279758e-01   6.1240775e-01   4.9030155e-01
   2.0027070e+03   7.7540020e+10   3.3154483e+08   4.2631640e-01   5.3894708e-01   5.2487375e-01
   2.0027906e+03   7.1304472e+10   6.3289808e+08   4.1387777e-01   4.7941109e-01   5.3945420e-01
   2.0028741e+03   6.4964661e+10   1.0230483e+09   5.3499070e-01   3.3680654e-01   5.1273678e-01
   2.0029576e+03   7.0272835e+10   3.5194892e+09   5.9063718e-01   1.2255804e-01   3.8014593e-01
   2.0030424e+03   6.9722585e+10   6.2224433e+08   1.6805126e-01   8.4942677e-02   3.0818402e-01
   2.0031232e+03   6.8084438e+10   7.7672013e+08   4.0064353e-02   8.2835474e-02   3.4097692e-01
   2.0032040e+03   6.6813375e+10   1.1907702e+09   5.9049623e-02  -1.0810059e-02   3.2323289e-01
   2.0032875e+03   6.7206270e+10   3.2757905e+08  -1.2425643e-01  -2.4040043e-01   2.3672898e-01
   2.0033710e+03   7.2812881e+10   5.4878713e+08  -9.8069854e-02  -4.7798769e-01   5.0392162e-02
   2.0034545e+03   7.4664781e+10   2.4720697e+08   3.3517708e-02  -6.4550819e-01  -1.6099534e-01
   2.0035380e+03   8.0429555e+10   2.7146051e+08   1.2058808e-01  -8.7508475e-01  -3.9418395e-01
   2.0036229e+03   8.0585996e+10   3.6558804e+08   3.6791030e-02  -9.4005804e-01  -5.2073079e-01
   2.0037064e+03   7.8543316e+10   3.1218134e+08  -1.1901912e-01  -8.4708776e-01  -5.7558138e-01
   2.0037899e+03   6.6133270e+10   3.0575412e+09  -1.3407640e-01  -7.4887400e-01  -5.7275688e-01
   2.0038734e+03   6.1462948e+10   4.3524096e+08  -8.5631228e-02  -6.3479074e-01  -6.3936552e-01
   2.0039569e+03   6.3915541e+10   3.2662445e+08  -3.6531392e-02  -3.4334099e-01  -5.9061627e-01
   2.0040418e+03   5.9686663e+10   6.5783663e+08   2.5989066e-02  -5.1354074e-02  -4.5342511e-01
   2.0041239e+03   7.0479884e+10   4.5658352e+08  -1.1181781e-01   2.6437391e-01  -3.2152701e-01
   2.0042060e+03   6.9881908e+10   5.4712240e+08  -5.0934011e-02   3.9913023e-01  -2.2902392e-01
   2.0042895e+03   6.9739929e+10   5.6436815e+08  -1.3473106e-01   6.1355588e-01   9.2038903e-02
   2.0043730e+03   7.1825455e+10   2.2585733e+08  -1.8200786e-02   7.1841792e-01   3.8295645e-01
   2.0044565e+03   7.4798936e+10   2.1884986e+08  -3.9150050e-02   6.6476639e-01   4.9288416e-01
   2.0045400e+03   7.9038081e+10   3.2451194e+08   1.9882049e-01   5.8526411e-01   5.0526653e-01
   2.0046249e+03   8.0255764e+10   3.7214274e+08   1.1011345e-01   5.3379122e-01   5.0839166e-01
   2.0047084e+03   7.8251623e+10   2.5735860e+08  -6.0099313e-02   4.6727598e-01   4.0356903e-01
   2.0047919e+03   6.8910528e+10   1.1702905e+09  -1.6811895e-01   4.8646843e-01   5.2176261e-01
   2.0048754e+03   6.2322243e+10   9.3874206e+08  -5.9444649e-02   3.3875517e-01   5.2188286e-01
   2.0049589e+03   5.7362155e+10   1.8137542e+09  -1.8023025e-01   2.4131143e-01   5.0223578e-01
   2.0050438e+03   7.2062961e+10   1.7707442e+09   1.5397597e-01   1.2577956e-01   3.9989298e-01
   2.0051246e+03   7.3212860e+10   3.3932732e+09   2.7625727e-02   1.0807905e-01   3.9494311e-01
   2.0052053e+03   6.4220850e+10   1.8191723e+09  -9.4796531e-02   1.1847221e-01   4.7774859e-01
   2.0052888e+03             NaN             NaN  -2.2638409e-01  -1.5993099e-01   4.1069950e-01
   2.0053723e+03   6.8951060e+10   7.7786470e+08  -1.5011568e-01  -5.3346785e-01   1.7181085e-01
   2.0054559e+03             NaN             NaN  -1.2687509e-01  -7.7058939e-01  -1.7529963e-01
   2.0055394e+03   7.7377692e+10   1.1928469e+09  -2.7679326e-01  -9.2869343e-01  -5.4066661e-01
   2.0056242e+03   8.0095964e+10   5.5499292e+08  -2.6893728e-01  -1.0028098e+00  -6.7186968e-01
   2.0057077e+03   7.7520296e+10   1.9495465e+08  -3.7186057e-02  -1.0859865e+00  -7.4744961e-01
   2.0057912e+03             NaN             NaN  -2.5420733e-01  -1.1287563e+00  -8.0367051e-01
